Data;fev/14;mar/14;abr/14;mai/14;jun/14;jul/14;ago/14;set/14;out/14;nov/14;dez/14;jan/15;fev/15;mar/15;abr/15;mai/15;jun/15;jul/15;ago/15;set/15;out/15;nov/15;dez/15;jan/16;fev/16;mar/16;abr/16;mai/16;jun/16;jul/16;ago/16;set/16;out/16;nov/16;dez/16;jan/17;fev/17;mar/17;abr/17;mai/17;jun/17;jul/17;ago/17;set/17;out/17;nov/17;dez/17;jan/18
15/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,15;-6,4;-6,24;-5,44;-5,05;-4,2;-3,35;-3,29;-1,05;-0,51;0,55;0,37;0,2;0,5;0,7;0,35;0,5;0,5; ; ; ; ; 
18/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,15;-6,4;-6,24;-5,44;-5,05;-4,2;-3,35;-3,29;-1,05;-0,51;0,55;0,37;0,2;0,5;0,7;0,35;0,5;0,5; ; ; ; ; 
19/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,15;-6,4;-6,24;-5,44;-5,05;-4,2;-3,35;-3,29;-1,05;-0,51;0,55;0,37;0,2;0,5;0,7;0,35;0,5;0,5; ; ; ; ; 
20/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,15;-6,4;-6,24;-5,44;-5,05;-4,2;-3,35;-3,29;-1,05;-0,51;0,55;0,37;0,2;0,5;0,7;0,35;0,5;0,5; ; ; ; ; 
22/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,15;-6,4;-6,24;-5,44;-5,05;-4,5;-3,35;-3,29;-1,1;-0,51;0,5;0,2;0,2;0,64;0,85;0,2;0,7;0,5; ; ; ; ; 
25/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,15;-6,4;-6,24;-5,44;-5,05;-4,5;-3,35;-3,29;-1,1;-0,51;0,5;0,2;0,2;0,64;0,85;0,2;0,7;0,5; ; ; ; ; 
26/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,15;-6,4;-6,24;-5,44;-5,05;-4,5;-3,35;-3,29;-1,1;-0,51;0,5;0,2;0,2;0,64;0,85;0,2;0,7;0,5; ; ; ; ; 
27/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,15;-6,4;-6,24;-5,44;-5,05;-4,5;-3,35;-3,29;-1,1;-0,51;0,5;0,2;0,2;0,64;0,85;0,2;0,7;0,5; ; ; ; ; 
28/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,15;-6,4;-6,24;-5,44;-5,05;-4,5;-3,35;-3,29;-1,1;-0,51;0,5;0,2;0,2;0,64;0,85;0,2;0,7;0,5; ; ; ; ; 
29/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,3;-6,79;-6,47;-5,88;-5,8;-4,2;-3,5;-4;-1,1;-0,76;0,5;0,2;0,2;0,64;0,85;0,2;0,2;0,35; ; ; ; ; 
02/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,15;-6,79;-6,47;-5,88;-5,8;-4,2;-3,5;-4;-1,1;-0,76;0,5;0,2;0,2;0,64;0,85;0,2;0,2;0,2; ; ; ; ; 
03/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-6,79;-6,47;-5,88;-5,8;-4,2;-3,5;-4;-1,1;-0,76;0,5;0,2;0,2;0,64;0,85;0,2;0,2;0,2; ; ; ; ; 
04/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-6,79;-6,47;-5,88;-5,8;-4,2;-3,5;-4;-1,1;-0,76;0,5;0,2;0,2;0,64;0,85;0,2;0,2;0,2; ; ; ; ; 
05/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-6,79;-6,47;-5,88;-5,8;-4,2;-3,5;-4;-1;-0,76;0,5;0,2;0,2;0,64;0,85;0,2;0,2;0,2;0,58; ; ; ; 
06/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-6,79;-6,47;-5,88;-5,8;-4,2;-3,5;-4;-1;-0,76;0,5;0,2;0,2;0,64;0,85;0,2;0,2;0,2;0,58; ; ; ; 
09/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-6,4;-6,24;-5,44;-5,05;-4,2;-3,35;-3,18;-0,63;-0,51;0,55;0,37;0,2;0,5;0,7;0,35;0,35;0,35;0,54; ; ; ; 
10/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-6,4;-6,24;-5,44;-5,05;-4,2;-3,35;-3,18;-0,63;-0,51;0,55;0,37;0,2;0,5;0,7;0,35;0,35;0,35;0,54; ; ; ; 
11/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-6,89;-6,7;-5,88;-5,45;-4,5;-3,35;-3,18;-0,63;-0,51;0,55;0,37;0,2;0,5;0,7;0,35;0,35;0,35;0,54; ; ; ; 
12/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-6,89;-6;-5;-5,09;-4,2;-3,5;-4;-1;-0,76;0,5;0,2;0,2;0,5;0,65;0,2;0,2;0,2;0,54; ; ; ; 
13/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-7,77;-6;-5;-5,09;-4,2;-3,5;-4;-1;-0,76;0,5;0,2;0,2;0,5;0,65;0,35;0,35;0,35;0,69; ; ; ; 
16/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,1;-7,4;-6,76;-6;-4,88;-4,2;-4,2;-1,1;-2;0,67;0,55;0,5;0,64;0,65;0,25;0,25;0,35;0,69; ; ; ; 
17/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,15;-7,43;-7,33;-6,01;-4,83;-3,85;-4,1;-1,05;-1;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,8; ; ; ; 
18/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,15;-7,43;-7,33;-6,01;-4,83;-3,85;-4,1;-1,05;-1;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,8; ; ; ; 
19/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,15;-7,43;-7,33;-6,01;-4,83;-3,85;-4,1;-1,05;-1;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,8; ; ; ; 
20/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,15;-7,43;-7,33;-6,01;-4,83;-3,85;-4,1;-1,05;-1;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,8; ; ; ; 
23/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,15;-7,43;-7,33;-6,01;-4,83;-3,85;-4,1;-1,05;-1;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,69; ; ; ; 
24/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,15;-7,43;-7,33;-6,01;-4,83;-3,85;-4,1;-1,05;-1;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,69; ; ; ; 
25/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,15;-7,43;-7,33;-6,01;-4,83;-3,85;-4,1;-1,05;-1;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,69; ; ; ; 
27/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,15;-7,43;-7,33;-6,01;-4,83;-3,85;-4,1;-1,05;-1;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,69; ; ; ; 
30/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,1;-7,45;-6,76;-6;-4,88;-3,5;-4;-1,1;-1,76;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,69; ; ; ; 
31/05/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,1;-7,48;-6,76;-6;-4,88;-3,5;-4;-1,1;-1,76;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,69; ; ; ; 
01/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ;-8,1;-7,48;-6,76;-6;-4,88;-3,5;-4;-1,1;-1,76;0,83;0,77;1;0,79;0,7;0,5;0,5;0,5;0,69; ; ; ; 
02/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-7,5;-7,33;-6,01;-4,94;-3,76;-2,74;-0,68;-0,51;1;1;1,1;1,29;0,85;0,6;0,85;0,5;0,69; ; ; ; 
03/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-7,5;-7,33;-6,01;-4,94;-3,76;-2,74;-0,68;-0,51;1;1;1,1;1,29;0,85;0,6;0,85;0,5;0,69; ; ; ; 
06/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-7,9;-7,91;-6,01;-4,88;-4,9;-4,2;0,4;-0,6;1,5;1,31;2;1,8;0,7;0,7;1,2;1,33;0,82;1,3; ; ; 
07/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-7,45;-7,07;-5,66;-4,78;-3,74;-2,18;0,45;0,25;1,22;1,01;1,5;0,9;0,8;0,84;0,69;1,15;0,93;0,78; ; ; 
08/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-7,45;-7,07;-5,66;-4,78;-3,74;-2,18;0,45;0,25;1,22;1,01;1,5;0,9;0,8;0,84;0,69;1,15;0,93;0,78; ; ; 
09/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-7,45;-7,64;-6,01;-4,78;-4,34;-3,95;-0,25;-1;1,61;1,31;2;1,3;0,9;0,99;0,87;1,33;1,04;0,78; ; ; 
10/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-7,45;-7,64;-6,01;-4,78;-4,34;-3,95;-0,25;-1;1,61;1,31;2;1,3;0,9;0,99;0,87;1,33;1,04;0,78; ; ; 
13/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-8,3;-7,9;-6,66;-4,57;-4,34;-3,95;-0,25;-0,38;0,78;-0,55;2;0,24;0,8;0,64;0,44;1,15;0,93;0,78; ; ; 
14/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-8,3;-7,9;-6,66;-4,57;-4,34;-3,95;-0,25;-0,38;0,78;-0,55;2;0,24;0,8;0,64;0,44;1,15;0,93;0,78; ; ; 
15/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-8,3;-7,9;-6,01;-4,78;-4,49;-4,45;-1;-1;0,78;-0,55;2;0,24;0,8;0,64;0,44;1,15;0,93;0,78; ; ; 
16/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-7,65;-7,9;-6,01;-4,78;-4,49;-4,45;-1;-1;0,78;-0,55;2;0,24;0,8;0,64;0,44;1,15;0,93;0,78; ; ; 
17/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-6,3;-6,89;-5,7;-4,78;-4,5;-4,2;-1,74;-1,35;0,34;-2,1;0,8;-0,81;0,7;0,3;0;0,97;1,04;0,78; ; ; 
20/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-6,3;-6,89;-5,7;-4,78;-4,5;-4,2;-1,74;-1,35;0,34;-2,1;0,8;-0,81;0,7;0,3;0;0,97;1,04;0,78; ; ; 
21/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-6,3;-6,89;-5,7;-4,78;-4,5;-4,2;-1,74;-1,35;0,34;-2,1;0,8;-0,81;0,7;0,3;0;0,97;1,04;0,78; ; ; 
22/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-6,3;-6,89;-5,7;-4,78;-4,5;-4,2;-1,74;-1,35;0,34;-2,1;0,8;-0,81;0,7;0,3;0;0,97;1,04;0,78; ; ; 
23/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-6,3;-6,89;-5,7;-4,78;-4,5;-4,2;-1,74;-1,35;0,34;-2,1;0,8;-0,81;0,7;0,3;0;0,97;1,04;0,78; ; ; 
24/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-6,3;-6,89;-5,7;-4,78;-4,5;-4,2;-1,74;-1,35;0,34;-2,1;0,8;-0,81;0,7;0,3;0;0,97;1,04;0,78; ; ; 
27/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-6,3;-6,76;-5,51;-4,83;-4,49;-4,1;-1,74;-1,35;0,78;-0,55;0,8;-0,81;0,7;0,3;0;0,97;1,04;0,78; ; ; 
28/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-6,3;-6,76;-5,51;-4,83;-4,49;-4,1;-1,74;-1,35;0,78;-0,55;0,8;-0,81;0,7;0,3;0;0,97;1,04;0,78; ; ; 
29/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-6,3;-6,76;-5,51;-4,83;-4,49;-4,1;-1,74;-1,35;0,78;-0,55;0,8;-0,81;0,7;0,3;0;0,97;1,04;0,78; ; ; 
30/06/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ;-6,65;-6,76;-5,51;-4,83;-4,49;-4,1;-1,74;-1,35;0,78;-0,55;0,8;-0,81;0,7;0,3;0;0,97;1,04;0,78; ; ; 
01/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,76;-5,51;-4,83;-4,49;-4,1;-2,48;-1,7;1,22;-0,55;1,7;-1,17;0,8;0,64;0,44;0,97;1,04;0,78;-1,66; ; 
04/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,76;-5,51;-4,83;-4,49;-4,1;-2,48;-1,7;1,22;-0,55;1,7;-1,17;0,8;0,64;0,44;0,97;1,04;0,78;-1,66; ; 
05/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-7,07;-5,7;-4,78;-4,49;-4,1;-2,48;-1,7;0,76;-2,1;1,7;-1,17;0,8;0,64;0,44;0,97;1,04;0,78;-1,66; ; 
06/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-7,07;-5,7;-4,88;-4,49;-4,1;-2,48;-1,7;0,76;-2,1;1,7;-1,17;0,8;0,64;0,44;0,97;1,04;0,78;-1,66; ; 
07/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-7,07;-5,7;-4,88;-4,49;-4,1;-2,48;-1,7;0,76;-2,1;1,7;-1,17;0,8;0,64;0,44;0,97;1,04;0,78;-1,66; ; 
08/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-7;-5,85;-4,93;-4,7;-4,6;-4,1;-2,6;0,3;-2,91;3,2;-2,54;0,7;0,3;0;-0,15;0,19;-0,11;-1,66; ; 
11/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-7;-5,85;-4,93;-4,7;-4,1;-4,1;-2,6;0,3;-2,91;3,2;-2,54;0,7;0,3;0;-0,15;0,19;-0,11;-1,66; ; 
12/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,88;-5,85;-4,93;-4,7;-4,1;-4,1;-2,6;0,3;-2,91;3,2;-2,54;0,7;0,3;0;-0,15;0,19;-0,11;-1,66; ; 
13/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,88;-6;-4,89;-4,95;-4,2;-4,1;-2,6;0,3;-2,91;3,2;-2,54;0,7;0,3;0;-0,15;0,19;-0,11;-1,66; ; 
14/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,76;-6;-4,89;-4,95;-4,2;-4,1;-3;0,3;-2,91;3,2;-2,54;0,7;0,3;0;-0,15;0,19;-0,11;-1,66; ; 
15/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,76;-6;-4,89;-4,95;-4,2;-4,1;-3;0,3;-2,91;3,2;-2,54;0,7;0,3;0;-0,15;0,19;-0,11;-1,66; ; 
18/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,7;-6;-4,89;-4,74;-4,2;-5;-4; ;-3,01;3;-1,84;2,6;2;1,3;0,85;1,39;1,1;1,07; ; 
19/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,6;-6;-4,88;-4,47;-4,1;-5;-4,6;-3,54;-2,3;0,35;-1,9;-0,1;0,35;-0,35;-1;0;0,3;0,4; ; 
20/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,6;-6;-4,88;-4,47;-4,1;-5;-4,6;-3,54;-2,3;0,35;-1,9;-0,1;0,35;-0,35;-1;0;0,3;0,4; ; 
21/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,6;-6;-4,88;-4,47;-4,1;-5;-4,6;-3,54;-2,3;0,35;-1,9;-0,1;0,35;-0,35;-1;0;0,3;0,4; ; 
22/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,6;-6;-4,88;-4,47;-4,1;-5;-4,6;-3,54;-2,3;0,35;-1,9;-0,1;0,35;-0,35;-1;0;0,3;0,4; ; 
25/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,6;-6;-4,88;-4,47;-4,1;-5;-4,6;-3,54;-2,3;0,35;-1,9;-0,1;0,35;-0,35;-1;0;0,3;0,4; ; 
26/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,6;-6;-4,88;-4,47;-4,1;-5;-4,6;-3,54;-2,3;0,35;-1,9;-0,1;0,35;-0,35;-1;0;0,3;0,4; ; 
27/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,6;-6;-4,88;-4,47;-4,1;-5;-4,6;-3,54;-2,3;0,35;-1,9;-0,1;0,35;-0,35;-1;0;0,3;0,4; ; 
28/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,6;-6;-4,88;-4,47;-4,1;-5;-4,6;-3,54;-2,3;0,35;-1,9;-0,1;0,35;-0,35;-1;0;0,3;0,4; ; 
29/07/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,33;-6;-4,88;-4,3;-4,2;-5;-4,6;-3,54;-2,28;0,35;-2,2;-0,1;0,35;-0,35;1,5;1,8;2;2,1; ; 
01/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ;-6,4;-6;-4,88;-4,3;-4;-5;-3,8;-3,54;-2,28;0,35;-2,2;-0,1;0,35;-0,35;1,5;1,8;2;2,1; ; 
02/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6;-4,88;-4,3;-4;-5;-3,8;-3,54;-2,28;0,35;-2,2;-0,1;0,35;-0,35;1,5;1,8;2;2,1; ; 
03/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6;-4,78;-4,25;-4;-5;-3,8;-1,92;-2,26;-0,25;-1,9;0;0,2;0,2;0,5;0,5;0,5;0,5;1; 
04/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6;-4,78;-4,25;-4;-5;-3,8;-1,92;-2,26;-0,25;-1,9;0;0,2;0,2;0,5;0,5;0,5;0,5;1; 
05/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6;-4,78;-4,25;-4;-5;-4,02;-3,54;-2,28;-0,63;-2,07;0;0,44;-0,13;0,83;1,14;1,24;1,36;1,73; 
08/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,8;-4,3;-4,2;-4;-4,72;-3;-1,92;-2,37;-0,63;-2,07;0;0,44;-0,13;0,83;1,14;0,5;0,5;1,73; 
09/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,8;-4,3;-4,2;-4;-4,72;-3;-1,92;-2,37;-0,63;-2,07;0;0,44;-0,13;0,83;1,14;0,5;0,5;1,73; 
10/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,05;-4,2;-3,7;-4;-4,86;-3,51;-1,92;-2,37;-0,63;-2,07;0;0,44;-0,13;0,83;1,14;0,5;0,5;1,73; 
11/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,05;-4,2;-3,7;-4;-4,86;-3,51;-1,92;-2,37;-0,63;-2,07;0;0,44;-0,13;0,83;1,14;0,5;0,5;1,73; 
12/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,03;-4,25;-3,6;-4;-4,86;-3,51;-1,92;-2,37;-0,63;-2,07;0;0,44;-0,13;0,83;1,14;0,5;0,5;1,73; 
15/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,03;-4,2;-3,6;-4;-4,86;-3,51;-1,92;-2,37;-0,63;-2,07;0;0,44;-0,13;0,83;1,14;0,5;0,5;1,73; 
16/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,05;-4,2;-3,5;-4;-4,72;-3;-0,3;-2,37;-0,25;-1,9;0;0,68;0,2;1,15;1,14;0,5;0,5;1,73; 
17/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,05;-4,2;-3,5;-4;-4,72;-3;-0,3;-2,37;-0,25;-1,9;0;0,68;0,2;1,15;1,14;0,5;0,5;1,73; 
18/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,03;-4,2;-3,33;-4;-2,61;-2,81;-0,3;-2,37;-0,25;-1,9;0;0,68;0,2;1,15;1,14;0,5;0,5;1,73; 
19/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,05;-4,2;-3,17;-4;-0,5;-1,6;-0,15;-2,48;0,88;-1,12;0;0,84;1,15;1,93;1,79;1,24;1,36;1,73; 
22/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,05;-4,2;-3,17;-4;-0,5;-1,6;-0,15;-2,48;0,88;-1,12;0;0,84;1,15;1,93;1,79;1,24;1,36;1,73; 
23/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,03;-4,25;-3,43;-4;-2,61;-2,3;-0,15;-2,48;0,88;-1,12;0;0,84;1,15;1,93;1,79;1,24;1,36;1,73; 
24/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,03;-4,25;-3,43;-4;-2,61;-2,3;-0,15;-2,48;0,88;-1,12;0;0,84;1,15;1,93;1,79;1,24;1,36;1,73; 
25/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,03;-4,25;-3,43;-4;-2,61;-2,3;-0,15;-2,48;0,88;-1,12;0;0,84;1,15;1,93;1,79;1,24;1,36;1,73; 
26/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,82;-4,05;-3,43;-4;-0,5;-1,6;0;-1,44;2,01;-0,2;0,94;0,68;2,1;1,15;1,14;0,5;0,5;1; 
29/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,82;-4,05;-3,43;-4;-0,5;-1,6;0;-1,44;2,01;-0,2;0,94;0,68;2,1;1,15;1,14;0,5;0,5;1; 
30/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,82;-4,05;-3,43;-4;-0,5;-1,6;0;-1,44;2,01;-0,2;0,94;0,68;2,1;1,15;1,14;0,5;0,5;1; 
31/08/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,9;-4,2;-3,7;-3,3;-0,41;-1,05;0,06;-0,4;2,3;-0,1;1,88;0,44;2,2;1,73;1,79;1,05;1,1;1,5; 
01/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-5,95;-4,49;-3,85;-3;-0,5;-1;0,06;-0,4;2,3;-0,1;1,88;0,44;2,2;1,73;1,79;1,05;1,1;1,5; 
02/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,49;-3,85;-3;-0,5;-1;0,06;-0,4;2,3;-0,1;1,88;0,44;2,2;1,73;1,79;1,05;1,1;1,5; 
05/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,05;-3,43;-2,5;-0,41;-0,45;0,11;-0,25;2,6;0;1,99;0,2;2,3;2,3;1,4;0,5;0,5;1; 
06/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,05;-3,43;-2,5;-0,41;-0,45;0,11;-0,25;2,6;0;1,99;0,2;2,3;2,3;1,4;0,5;0,5;1;1,5
08/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,17;-2,4;-0,5;-0,4;1,56;-0,1;2,3;0,94;1,99;0,05;2,42;1,4;0,5;0,5;0,5;1;1,5
09/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,05;-2,98;-2,5;-0,41;-0,45;1;-0,25;2,6;0;2,1;0,1;2,3;2,2;1,1;0,75;1,1;1,5;2
12/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,05;-2,98;-2,5;-0,41;-0,45;1;-0,25;2,6;0;2,1;0,1;2,3;2,2;1,1;0,75;1,1;1,5;2
13/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,17;-2,61;-0,5;-0,5;0,56;-0,4;2,3;-0,1;1,99;0;1,7;1,35;0,5;0,5;0,5;1;1,5
14/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,17;-2,61;-0,5;-0,5;0,56;-0,4;2,3;-0,1;1,99;0;1,7;1,35;0,5;0,5;0,5;1;1,5
15/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,08;-2,53;-0,5;-0,5;0,53;-0,25;2,2;-0,1;1,92;0;1,7;1,35;1,1;0,75;1,1;1;2
16/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,08;-2,53;-0,5;-0,5;0,53;-0,25;2,2;-0,1;1,92;0;1,7;1,35;1,1;0,75;1,1;1;2
19/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,29;-2,76;-0,8;-0,55;0,06;-0,4;1,8;0;1,75;0,1;1,29;0,6;0,61;1;0,5;1,5;2
20/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,29;-2,76;-0,8;-0,55;0,06;-0,4;1,8;0;1,75;0,2;1,29;0,6;0,61;1;0,5;1,5;2,1
21/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,29;-2,76;-0,8;-0,55;0,06;-0,4;1,8;0;1,75;0,2;1,29;0,6;0,61;1;0,5;1,5;2,1
22/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,29;-2,76;-0,8;-0,55;0,06;-0,4;1,8;0;1,75;0,2;1,29;0,6;0,61;1;0,5;1,5;2,1
23/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,08;-2,53;-0,5;-0,5;0,06;-0,1;1,8;0,7;1,75;0,2;1,29;1,5;0,61;1;0,9;1,75;1,95
26/09/2016;;;;;;;;;;;;;;;;;;;;;;;;; ; ; ; ; ; ;-4,2;-3,08;-2,53;-0,5;-0,5;0,06;-0,1;1,8;0,7;1,75;0,2;1,29;1,5;0,61;1;0,9;1,75;1,95
